Timestamp;Capacidad disponible;Capacidad utilizada;% Memoria utilizada
2024/03/07 21:36:56;5040664;5905752;53.95146685453942
2024/03/07 21:36:58;5039152;5907264;53.96527959470936
2024/03/07 21:37:00;5037640;5908776;53.97909233487929
2024/03/07 21:37:02;5035784;5910632;53.99604765614608
2024/03/07 21:37:04;5040952;5905464;53.94883585641182
2024/03/07 21:37:06;5036664;5909752;53.988008495200624
2024/03/07 21:37:08;5036200;5910216;53.99224732551732
2024/03/07 21:37:10;5038704;5907712;53.96937225846341
2024/03/07 21:37:12;5038704;5907712;53.96937225846341
2024/03/07 21:37:14;5036940;5909476;53.985487121995
2024/03/07 21:37:16;5034924;5911492;54.00390410888824
2024/03/07 21:37:18;5033268;5913148;54.01903234812198
2024/03/07 21:37:20;5035840;5910576;53.99553607317683
2024/03/07 21:37:22;5035392;5911024;53.99962873693088
2024/03/07 21:37:24;5034888;5911528;54.00423298365419
2024/03/07 21:37:26;5033124;5913292;54.02034784718578
2024/03/07 21:37:28;5033124;5913292;54.02034784718578
2024/03/07 21:37:30;5032872;5913544;54.02264997054744
2024/03/07 21:37:32;5032116;5914300;54.0295563406324
2024/03/07 21:37:34;5037628;5908788;53.97920195980127
2024/03/07 21:37:36;5037124;5909292;53.983806206524584
2024/03/07 21:37:38;5036876;5909540;53.986071788245575
2024/03/07 21:37:41;5036372;5910044;53.990676034968885
2024/03/07 21:37:43;5036600;5909816;53.9885931614512
2024/03/07 21:37:45;5036372;5910044;53.990676034968885
2024/03/07 21:37:47;5040852;5905564;53.94974939742835
2024/03/07 21:37:49;5040852;5905564;53.94974939742835
2024/03/07 21:37:51;5040600;5905816;53.95205152079
2024/03/07 21:37:53;5040352;5906064;53.954317102511
2024/03/07 21:37:55;5039848;5906568;53.95892134923431
2024/03/07 21:37:57;5038840;5907576;53.96812984268093
2024/03/07 21:37:59;5038336;5908080;53.97273408940424
2024/03/07 21:38:01;5038336;5908080;53.97273408940424
2024/03/07 21:38:03;5038084;5908332;53.97503621276589
2024/03/07 21:38:05;5036068;5910348;53.993453199659136
2024/03/07 21:38:07;5035816;5910600;53.995755323020795
2024/03/07 21:38:09;5035564;5910852;53.998057446382454
2024/03/07 21:38:11;5034808;5911608;54.004963816467416
2024/03/07 21:38:13;5031544;5914872;54.03478179524696
2024/03/07 21:38:16;5031040;5915376;54.03938604197027
2024/03/07 21:38:18;5029528;5916888;54.0531987821402
2024/03/07 21:38:20;5034268;5912148;54.00989693795668
2024/03/07 21:38:22;5033764;5912652;54.01450118467999
2024/03/07 21:38:24;5032504;5913912;54.026011801488266
2024/03/07 21:38:26;5032252;5914164;54.028313924849925
2024/03/07 21:38:28;5030992;5915424;54.0398245416582
2024/03/07 21:38:30;5030740;5915676;54.04212666501986
2024/03/07 21:38:32;5030740;5915676;54.04212666501986
2024/03/07 21:38:34;5030740;5915676;54.04212666501986
2024/03/07 21:38:36;5030240;5916176;54.04669437010251
2024/03/07 21:38:38;5029736;5916680;54.05129861682582
2024/03/07 21:38:40;5029736;5916680;54.05129861682582
2024/03/07 21:38:42;5029484;5916932;54.05360074018747
2024/03/07 21:38:45;5028728;5917688;54.06050711027244
2024/03/07 21:38:47;5028224;5918192;54.06511135699575
2024/03/07 21:38:49;5033464;5912952;54.01724180772958
2024/03/07 21:38:51;5031448;5914968;54.035658794622826
2024/03/07 21:38:53;5030692;5915724;54.04256516470779
2024/03/07 21:38:55;5036152;5910264;53.99268582520526
2024/03/07 21:38:57;5035648;5910768;53.99729007192857
2024/03/07 21:38:59;5035648;5910768;53.99729007192857
2024/03/07 21:39:01;5035144;5911272;54.00189431865188
2024/03/07 21:39:03;5032880;5913536;54.02257688726611
2024/03/07 21:39:05;5032628;5913788;54.02487901062777
2024/03/07 21:39:07;5032628;5913788;54.02487901062777
2024/03/07 21:39:09;5031120;5915296;54.03865520915704
2024/03/07 21:39:11;5030112;5916304;54.047863702603664
2024/03/07 21:39:13;5030088;5916328;54.04808295244763
2024/03/07 21:39:15;5030592;5915824;54.04347870572432
2024/03/07 21:39:18;5030616;5915800;54.04325945588035
2024/03/07 21:39:20;5032792;5913624;54.02338080336066
2024/03/07 21:39:22;5032288;5914128;54.02798505008397
2024/03/07 21:39:24;5032288;5914128;54.02798505008397
2024/03/07 21:39:26;5036984;5909432;53.98508516394772
2024/03/07 21:39:28;5034968;5911448;54.00350215084097
2024/03/07 21:39:30;5034716;5911700;54.005804274202625
2024/03/07 21:39:32;5034464;5911952;54.00810639756428
2024/03/07 21:39:34;5032700;5913716;54.02422126109587
2024/03/07 21:39:36;5032448;5913968;54.026523384457526
2024/03/07 21:39:38;5032448;5913968;54.026523384457526
2024/03/07 21:39:40;5032448;5913968;54.026523384457526
2024/03/07 21:39:42;5032448;5913968;54.026523384457526
2024/03/07 21:39:44;5032196;5914220;54.02882550781918
2024/03/07 21:39:46;5032196;5914220;54.02882550781918
2024/03/07 21:39:48;5032196;5914220;54.02882550781918
2024/03/07 21:39:51;5032196;5914220;54.02882550781918
2024/03/07 21:39:53;5032196;5914220;54.02882550781918
2024/03/07 21:39:55;5032196;5914220;54.02882550781918
2024/03/07 21:39:57;5032196;5914220;54.02882550781918
2024/03/07 21:39:59;5032196;5914220;54.02882550781918
2024/03/07 21:40:01;5031944;5914472;54.03112763118084
2024/03/07 21:40:03;5030432;5915984;54.04494037135077
2024/03/07 21:40:05;5030432;5915984;54.04494037135077
2024/03/07 21:40:07;5030180;5916236;54.04724249471243
2024/03/07 21:40:09;5030180;5916236;54.04724249471243
2024/03/07 21:40:11;5029928;5916488;54.04954461807408
2024/03/07 21:40:13;5029928;5916488;54.04954461807408
2024/03/07 21:40:16;5029928;5916488;54.04954461807408
2024/03/07 21:40:18;5029676;5916740;54.05184674143574
2024/03/07 21:40:20;5029676;5916740;54.05184674143574
2024/03/07 21:40:22;5029424;5916992;54.05414886479739
2024/03/07 21:40:24;5029424;5916992;54.05414886479739
2024/03/07 21:40:26;5028920;5917496;54.0587531115207
2024/03/07 21:40:28;5033928;5912488;54.01300297741288
2024/03/07 21:40:30;5033172;5913244;54.01990934749785
2024/03/07 21:40:32;5031156;5915260;54.038326334391094
2024/03/07 21:40:34;5030652;5915764;54.042930581114405
2024/03/07 21:40:36;5030400;5916016;54.04523270447606
2024/03/07 21:40:38;5034892;5911524;54.00419644201353
2024/03/07 21:40:40;5034392;5912024;54.00876414709618
2024/03/07 21:40:42;5034392;5912024;54.00876414709618
2024/03/07 21:40:44;5034392;5912024;54.00876414709618
2024/03/07 21:40:46;5034392;5912024;54.00876414709618
2024/03/07 21:40:49;5032628;5913788;54.02487901062777
2024/03/07 21:40:51;5032628;5913788;54.02487901062777
2024/03/07 21:40:53;5032628;5913788;54.02487901062777
2024/03/07 21:40:55;5032628;5913788;54.02487901062777
2024/03/07 21:40:57;5032628;5913788;54.02487901062777
2024/03/07 21:40:59;5032628;5913788;54.02487901062777
2024/03/07 21:41:01;5032628;5913788;54.02487901062777
2024/03/07 21:41:03;5032376;5914040;54.02718113398942
2024/03/07 21:41:05;5032376;5914040;54.02718113398942
2024/03/07 21:41:07;5030612;5915804;54.043295997521014
2024/03/07 21:41:09;5030612;5915804;54.043295997521014
2024/03/07 21:41:11;5030612;5915804;54.043295997521014
2024/03/07 21:41:13;5030360;5916056;54.04559812088267
2024/03/07 21:41:15;5030360;5916056;54.04559812088267
2024/03/07 21:41:17;5030360;5916056;54.04559812088267
2024/03/07 21:41:20;5030360;5916056;54.04559812088267
2024/03/07 21:41:22;5030360;5916056;54.04559812088267
2024/03/07 21:41:24;5030360;5916056;54.04559812088267
2024/03/07 21:41:26;5030360;5916056;54.04559812088267
2024/03/07 21:41:28;5030360;5916056;54.04559812088267
2024/03/07 21:41:30;5030108;5916308;54.047900244244325
2024/03/07 21:41:32;5029856;5916560;54.05020236760598
2024/03/07 21:41:34;5034852;5911564;54.004561858420146
2024/03/07 21:41:36;5034604;5911812;54.00682744014114
2024/03/07 21:41:38;5033596;5912820;54.01603593358776
2024/03/07 21:41:40;5033596;5912820;54.01603593358776
2024/03/07 21:41:42;5033344;5913072;54.01833805694942
2024/03/07 21:41:44;5032840;5913576;54.02294230367273
2024/03/07 21:41:46;5032336;5914080;54.02754655039604
2024/03/07 21:41:48;5032336;5914080;54.02754655039604
2024/03/07 21:41:50;5031832;5914584;54.03215079711935
2024/03/07 21:41:53;5036800;5909616;53.98676607941814
2024/03/07 21:41:55;5034784;5911632;54.00518306631138
2024/03/07 21:41:57;5034784;5911632;54.00518306631138
2024/03/07 21:41:59;5034532;5911884;54.00748518967304
2024/03/07 21:42:01;5034532;5911884;54.00748518967304
2024/03/07 21:42:03;5034028;5912388;54.01208943639635
2024/03/07 21:42:05;5034028;5912388;54.01208943639635
2024/03/07 21:42:07;5033776;5912640;54.014391559758
2024/03/07 21:42:09;5033776;5912640;54.014391559758
2024/03/07 21:42:11;5033524;5912892;54.01669368311966
2024/03/07 21:42:13;5032772;5913644;54.02356351156397
2024/03/07 21:42:15;5032772;5913644;54.02356351156397
2024/03/07 21:42:17;5032772;5913644;54.02356351156397
2024/03/07 21:42:19;5030252;5916164;54.046584745180525
2024/03/07 21:42:21;5030252;5916164;54.046584745180525
2024/03/07 21:42:24;5056444;5889972;53.80731008213099
2024/03/07 21:42:26;5059312;5887104;53.781109725776915
2024/03/07 21:42:28;5058876;5887540;53.78509276460898
2024/03/07 21:42:30;5058376;5888040;53.78966046969163
2024/03/07 21:42:32;5057116;5889300;53.80117108649991
2024/03/07 21:42:34;5057116;5889300;53.80117108649991
2024/03/07 21:42:36;5056864;5889552;53.803473209861565
2024/03/07 21:42:38;5056360;5890056;53.808077456584876
2024/03/07 21:42:40;5056360;5890056;53.808077456584876
2024/03/07 21:42:43;5054596;5891820;53.82419232011647
2024/03/07 21:42:45;5052328;5894088;53.84491143037137
2024/03/07 21:42:47;5051576;5894840;53.85178125881567
2024/03/07 21:42:49;5051576;5894840;53.85178125881567
2024/03/07 21:42:51;5051576;5894840;53.85178125881567
2024/03/07 21:42:53;5051576;5894840;53.85178125881567
2024/03/07 21:42:55;5051576;5894840;53.85178125881567
2024/03/07 21:42:57;5057232;5889184;53.80011137892073
2024/03/07 21:42:59;5057232;5889184;53.80011137892073
2024/03/07 21:43:01;5062704;5883712;53.75012241449622
2024/03/07 21:43:03;5060688;5885728;53.76853940138946
2024/03/07 21:43:05;5060688;5885728;53.76853940138946
2024/03/07 21:43:07;5060688;5885728;53.76853940138946
2024/03/07 21:43:09;5061756;5884660;53.75878278333292
2024/03/07 21:43:11;5061444;5884972;53.76163303130449
2024/03/07 21:43:14;5062412;5884004;53.752789954264486
2024/03/07 21:43:16;5060900;5885516;53.76660269443442
2024/03/07 21:43:18;5060648;5885768;53.76890481779607
2024/03/07 21:43:20;5063344;5883072;53.74427575199042
2024/03/07 21:43:22;5063344;5883072;53.74427575199042
2024/03/07 21:43:24;5062840;5883576;53.74887999871373
2024/03/07 21:43:26;5061832;5884584;53.758088492160354
2024/03/07 21:43:28;5061580;5884836;53.76039061552201
2024/03/07 21:43:30;4993164;5953252;54.38539883739116
2024/03/07 21:43:32;5059064;5887352;53.783375307497906
2024/03/07 21:43:34;5058956;5887460;53.78436193179576
2024/03/07 21:43:37;5058956;5887460;53.78436193179576
2024/03/07 21:43:39;5058708;5887708;53.786627513516756
2024/03/07 21:43:41;5058708;5887708;53.786627513516756
2024/03/07 21:43:43;5057196;5889220;53.80044025368669
2024/03/07 21:43:45;5056692;5889724;53.80504450041
2024/03/07 21:43:47;5056692;5889724;53.80504450041
2024/03/07 21:43:49;5056692;5889724;53.80504450041
2024/03/07 21:43:51;5055432;5890984;53.81655511721827
2024/03/07 21:43:53;5054928;5891488;53.82115936394159
2024/03/07 21:43:55;5060160;5886256;53.77336289795674
2024/03/07 21:43:57;5059908;5886508;53.775665021318396
2024/03/07 21:43:59;5057892;5888524;53.79408200821164
2024/03/07 21:44:01;5057892;5888524;53.79408200821164
2024/03/07 21:44:03;5057892;5888524;53.79408200821164
2024/03/07 21:44:05;5057392;5889024;53.79864971329429
2024/03/07 21:44:07;5057140;5889276;53.80095183665594
2024/03/07 21:44:09;5056636;5889780;53.80555608337925
2024/03/07 21:44:11;5056384;5890032;53.80785820674091
2024/03/07 21:44:13;5056136;5890280;53.8101237884619
2024/03/07 21:44:15;5056136;5890280;53.8101237884619
2024/03/07 21:44:18;5056136;5890280;53.8101237884619
2024/03/07 21:44:20;5056136;5890280;53.8101237884619
2024/03/07 21:44:22;5055884;5890532;53.81242591182356
2024/03/07 21:44:24;5055632;5890784;53.81472803518521
2024/03/07 21:44:26;5055380;5891036;53.81703015854687
2024/03/07 21:44:28;5055128;5891288;53.81933228190853
2024/03/07 21:44:30;5053616;5892800;53.83314502207846
2024/03/07 21:44:32;5058328;5888088;53.790098969379564
2024/03/07 21:44:34;5058076;5888340;53.79240109274122
2024/03/07 21:44:36;5056064;5890352;53.810781537993805
2024/03/07 21:44:38;5055812;5890604;53.81308366135546
2024/03/07 21:44:40;5055560;5890856;53.815385784717115
2024/03/07 21:44:42;5055056;5891360;53.819990031440426
2024/03/07 21:44:44;5055056;5891360;53.819990031440426
2024/03/07 21:44:46;5054808;5891608;53.822255613161424
2024/03/07 21:44:48;5054808;5891608;53.822255613161424
2024/03/07 21:44:50;5054808;5891608;53.822255613161424
2024/03/07 21:44:52;5054808;5891608;53.822255613161424
2024/03/07 21:44:54;5063048;5883368;53.74697983339935
2024/03/07 21:44:57;5063048;5883368;53.74697983339935
2024/03/07 21:44:59;5060780;5885636;53.76769894365425
2024/03/07 21:45:01;5063996;5882420;53.73831946456265
2024/03/07 21:45:03;5061728;5884688;53.759038574817545
2024/03/07 21:45:05;5061728;5884688;53.759038574817545
2024/03/07 21:45:07;5061476;5884940;53.761340698179204
2024/03/07 21:45:09;5060972;5885444;53.765944944902515
2024/03/07 21:45:11;5060472;5885944;53.770512649985164
2024/03/07 21:45:13;5060472;5885944;53.770512649985164
2024/03/07 21:45:15;5060472;5885944;53.770512649985164
2024/03/07 21:45:17;5060220;5886196;53.772814773346816
2024/03/07 21:45:19;5060220;5886196;53.772814773346816
2024/03/07 21:45:21;5059968;5886448;53.775116896708475
2024/03/07 21:45:23;5058204;5888212;53.791231760240066
2024/03/07 21:45:25;5057704;5888712;53.795799465322716
2024/03/07 21:45:27;5062748;5883668;53.74972045644894
2024/03/07 21:45:29;5062496;5883920;53.7520225798106
2024/03/07 21:45:31;5066220;5880196;53.71800231235502
2024/03/07 21:45:33;5065216;5881200;53.72717426416098
2024/03/07 21:45:35;5063956;5882460;53.73868488096926
2024/03/07 21:45:38;5063704;5882712;53.74098700433092
2024/03/07 21:45:40;5063452;5882964;53.74328912769257
2024/03/07 21:45:42;5062948;5883468;53.74789337441588
2024/03/07 21:45:44;5062444;5883972;53.75249762113919
2024/03/07 21:45:46;5065432;5880984;53.725201015565275
2024/03/07 21:45:48;5064676;5881740;53.732107385650245
2024/03/07 21:45:50;5062912;5883504;53.74822224918183
2024/03/07 21:45:52;5062912;5883504;53.74822224918183
2024/03/07 21:45:54;5062408;5884008;53.75282649590515
2024/03/07 21:45:56;5061652;5884764;53.75973286599011
2024/03/07 21:45:58;5060392;5886024;53.77124348279839
2024/03/07 21:46:00;5060140;5886276;53.77354560616004
2024/03/07 21:46:02;5059640;5886776;53.77811331124269
2024/03/07 21:46:04;5059388;5887028;53.78041543460435
2024/03/07 21:46:06;5058884;5887532;53.78501968132766
2024/03/07 21:46:09;5058884;5887532;53.78501968132766
2024/03/07 21:46:11;5058884;5887532;53.78501968132766
2024/03/07 21:46:13;5058884;5887532;53.78501968132766
2024/03/07 21:46:15;5058884;5887532;53.78501968132766
2024/03/07 21:46:17;5058632;5887784;53.78732180468931
2024/03/07 21:46:19;5058632;5887784;53.78732180468931
2024/03/07 21:46:21;5058632;5887784;53.78732180468931
2024/03/07 21:46:23;5058632;5887784;53.78732180468931
2024/03/07 21:46:25;5058128;5888288;53.791926051412624
2024/03/07 21:46:27;5057624;5888792;53.796530298135934
2024/03/07 21:46:29;5056616;5889800;53.80573879158256
2024/03/07 21:46:31;5056616;5889800;53.80573879158256
2024/03/07 21:46:33;5056364;5890052;53.808040914944215
2024/03/07 21:46:35;5056364;5890052;53.808040914944215
2024/03/07 21:46:37;5056112;5890304;53.810343038305874
2024/03/07 21:46:39;5056112;5890304;53.810343038305874
2024/03/07 21:46:41;5055860;5890556;53.812645161667525
2024/03/07 21:46:44;5055860;5890556;53.812645161667525
2024/03/07 21:46:46;5055860;5890556;53.812645161667525
2024/03/07 21:46:48;5055860;5890556;53.812645161667525
2024/03/07 21:46:50;5055608;5890808;53.814947285029184
2024/03/07 21:46:52;5059828;5886588;53.776395854131614
2024/03/07 21:46:54;5062528;5883888;53.751730246685305
2024/03/07 21:46:56;5061776;5884640;53.758600075129614
2024/03/07 21:46:58;5061776;5884640;53.758600075129614
2024/03/07 21:47:00;5061524;5884892;53.760902198491266
2024/03/07 21:47:02;5061020;5885396;53.76550644521458
2024/03/07 21:47:04;5060516;5885900;53.770110691937894
2024/03/07 21:47:06;5060516;5885900;53.770110691937894
2024/03/07 21:47:08;5060516;5885900;53.770110691937894
2024/03/07 21:47:11;5060516;5885900;53.770110691937894
2024/03/07 21:47:13;5060264;5886152;53.772412815299546
2024/03/07 21:47:15;5060264;5886152;53.772412815299546
2024/03/07 21:47:17;5060012;5886404;53.774714938661205
2024/03/07 21:47:19;5060012;5886404;53.774714938661205
2024/03/07 21:47:21;5060012;5886404;53.774714938661205
2024/03/07 21:47:23;5059760;5886656;53.77701706202286
2024/03/07 21:47:25;5059508;5886908;53.779319185384516
2024/03/07 21:47:27;5067860;5878556;53.70302023968393
2024/03/07 21:47:29;5068076;5878340;53.701046991088226
2024/03/07 21:47:31;5068076;5878340;53.701046991088226
2024/03/07 21:47:33;5068076;5878340;53.701046991088226
2024/03/07 21:47:35;5068076;5878340;53.701046991088226
2024/03/07 21:47:37;5072780;5873636;53.65807402167066
2024/03/07 21:47:39;5078268;5868148;53.60793889068349
2024/03/07 21:47:41;5078268;5868148;53.60793889068349
2024/03/07 21:47:43;5077768;5868648;53.61250659576614
2024/03/07 21:47:46;5077768;5868648;53.61250659576614
2024/03/07 21:47:48;5077516;5868900;53.614808719127794
2024/03/07 21:47:50;5077516;5868900;53.614808719127794
2024/03/07 21:47:52;5077516;5868900;53.614808719127794
2024/03/07 21:47:54;5077516;5868900;53.614808719127794
2024/03/07 21:47:56;5076760;5869656;53.62171508921276
2024/03/07 21:47:58;5074996;5871420;53.63782995274435
2024/03/07 21:48:00;5074996;5871420;53.63782995274435
2024/03/07 21:48:02;5074744;5871672;53.640132076106006
2024/03/07 21:48:04;5074744;5871672;53.640132076106006
2024/03/07 21:48:06;5079748;5866668;53.59441848363885
2024/03/07 21:48:08;5077480;5868936;53.61513759389375
2024/03/07 21:48:10;5077228;5869188;53.6174397172554
2024/03/07 21:48:12;5076976;5869440;53.61974184061706
2024/03/07 21:48:14;5076752;5869664;53.621788172494085
2024/03/07 21:48:16;5076500;5869916;53.62409029585574
2024/03/07 21:48:19;5076500;5869916;53.62409029585574
2024/03/07 21:48:21;5076500;5869916;53.62409029585574
2024/03/07 21:48:23;5076248;5870168;53.626392419217396
2024/03/07 21:48:25;5075996;5870420;53.62869454257905
2024/03/07 21:48:27;5075744;5870672;53.63099666594071
2024/03/07 21:48:29;5075492;5870924;53.63329878930236
2024/03/07 21:48:31;5075492;5870924;53.63329878930236
2024/03/07 21:48:33;5075492;5870924;53.63329878930236
2024/03/07 21:48:35;5075492;5870924;53.63329878930236
2024/03/07 21:48:37;5075240;5871176;53.63560091266402
2024/03/07 21:48:39;5075240;5871176;53.63560091266402
2024/03/07 21:48:41;5074736;5871680;53.64020515938733
2024/03/07 21:48:43;5073984;5872432;53.64707498783164
2024/03/07 21:48:45;5073736;5872680;53.64934056955263
2024/03/07 21:48:47;5073232;5873184;53.65394481627594
2024/03/07 21:48:50;5073232;5873184;53.65394481627594
2024/03/07 21:48:52;5071468;5874948;53.67005967980753
2024/03/07 21:48:54;5070460;5875956;53.67926817325415
2024/03/07 21:48:56;5070440;5875976;53.679450881457456
2024/03/07 21:48:58;5070692;5875724;53.677148758095804
2024/03/07 21:49:00;5075172;5871244;53.63622212055526
2024/03/07 21:49:02;5078164;5868252;53.60888897334068
