Timestamp;Capacidad disponible;Capacidad utilizada;% Memoria utilizada
2024/03/04 23:04:25;4250924;6695816;61.167215079557934
2024/03/04 23:04:30;4245152;6701588;61.21994310634947
2024/03/04 23:04:35;4240620;6706120;61.26134355981781
2024/03/04 23:04:40;4240716;6706024;61.26046658639924
2024/03/04 23:04:45;4240620;6706120;61.26134355981781
2024/03/04 23:04:50;4240368;6706372;61.263645615041554
2024/03/04 23:04:55;4241552;6705188;61.252829609545856
2024/03/04 23:05:00;4240572;6706168;61.261782046527095
2024/03/04 23:05:05;4236540;6710200;61.29861493010704
2024/03/04 23:05:10;4238052;6708688;61.284802598764564
2024/03/04 23:05:15;4238304;6708436;61.28250054354082
2024/03/04 23:05:20;4242100;6704640;61.247823552948184
2024/03/04 23:05:25;4249072;6697668;61.18413335842452
2024/03/04 23:05:30;4248316;6698424;61.19103952409576
2024/03/04 23:05:35;4245040;6701700;61.22096624200447
2024/03/04 23:05:40;4249828;6696912;61.17722719275328
2024/03/04 23:05:45;4243024;6703716;61.239382683794446
2024/03/04 23:05:51;4242772;6703968;61.24168473901819
2024/03/04 23:05:56;4245796;6700944;61.214060076333226
2024/03/04 23:06:01;4245292;6701448;61.21866418678072
2024/03/04 23:06:06;4245520;6701220;61.21658137491162
2024/03/04 23:06:11;4245544;6701196;61.21636213155698
2024/03/04 23:06:16;4242016;6704724;61.24859090468943
2024/03/04 23:06:21;4241828;6704912;61.25030831096747
2024/03/04 23:06:26;4236488;6710252;61.299089957375436
2024/03/04 23:06:31;4232708;6714032;61.33362078573164
2024/03/04 23:06:36;4232960;6713780;61.331318730507896
2024/03/04 23:06:42;4232484;6714256;61.33566705704164
2024/03/04 23:06:47;4231980;6714760;61.340271167489135
2024/03/04 23:06:52;4231728;6715012;61.34257322271288
2024/03/04 23:06:57;4231228;6715512;61.347140792601266
2024/03/04 23:07:02;4231228;6715512;61.347140792601266
2024/03/04 23:07:07;4230976;6715764;61.34944284782502
2024/03/04 23:07:12;4230724;6716016;61.35174490304876
2024/03/04 23:07:17;4230956;6715784;61.34962555062055
2024/03/04 23:07:22;4234624;6712116;61.316117857919345
2024/03/04 23:07:27;4276908;6669832;60.92984760759824
2024/03/04 23:07:32;4278284;6668456;60.9172776552654
2024/03/04 23:07:37;4278792;6667948;60.912637004258805
2024/03/04 23:07:42;4281088;6665652;60.89166272333133
2024/03/04 23:07:47;4281088;6665652;60.89166272333133
2024/03/04 23:07:52;4279324;6667416;60.90777710989756
2024/03/04 23:07:57;4279576;6667164;60.905475054673815
2024/03/04 23:08:02;4283104;6663636;60.873246281541356
2024/03/04 23:08:07;4287384;6659356;60.834147883296765
2024/03/04 23:08:12;4286408;6660332;60.8430637797189
2024/03/04 23:08:17;4282628;6664112;60.8775946080751
2024/03/04 23:08:22;4282740;6664000;60.876571472420096
2024/03/04 23:08:27;4281004;6665736;60.89243007507258
