Timestamp;Capacidad disponible;Capacidad utilizada;% Memoria utilizada
2024/03/04 23:09:58;4277136;123252;3977144
2024/03/04 23:10:03;4276880;123276;3979616
2024/03/04 23:10:08;4276124;123308;3979616
2024/03/04 23:10:14;4276908;123328;3977136
2024/03/04 23:10:19;4284668;123356;3977156
2024/03/04 23:10:24;4283660;123360;3977188
2024/03/04 23:10:29;4282680;123384;3977192
2024/03/04 23:10:34;4282176;123404;3977196
2024/03/04 23:10:39;4278144;123420;3977196
2024/03/04 23:10:44;4277640;123448;3977196
2024/03/04 23:10:49;4253528;123504;3981060
2024/03/04 23:10:54;4245420;123536;3985796
2024/03/04 23:10:59;4208136;123584;3986040
2024/03/04 23:11:04;4166996;123612;3984792
2024/03/04 23:11:09;4158428;123624;3984792
2024/03/04 23:11:14;4160696;123652;3984792
2024/03/04 23:11:19;4155948;123668;3988576
2024/03/04 23:11:24;4157976;123692;3991712
2024/03/04 23:11:30;4143736;123772;3991740
2024/03/04 23:11:35;4140276;123816;3988108
2024/03/04 23:11:40;4139776;123832;3991988
2024/03/04 23:11:45;4146076;123840;3988124
2024/03/04 23:11:50;4147336;123876;3989740
2024/03/04 23:11:55;4114120;123924;3989884
2024/03/04 23:12:00;4114372;123944;3989816
2024/03/04 23:12:05;4111604;123988;3988212
2024/03/04 23:12:10;4112360;124012;3988232
2024/03/04 23:12:15;4115636;124040;3988240
2024/03/04 23:12:20;4115384;124048;3988240
2024/03/04 23:12:25;4155128;124092;3988144
2024/03/04 23:12:30;4154372;124104;3988168
2024/03/04 23:12:35;4154120;124132;3988432
2024/03/04 23:12:40;4152864;124168;3993416
2024/03/04 23:12:45;4150848;124196;3986264
2024/03/04 23:12:50;4151516;124232;3991588
2024/03/04 23:12:55;4147992;124244;3987396
2024/03/04 23:13:00;4152276;124276;3987396
2024/03/04 23:13:06;4151196;124328;3987396
2024/03/04 23:13:11;4150512;124340;3987396
2024/03/04 23:13:16;4146984;124352;3986292
2024/03/04 23:13:21;4145976;124368;3991272
2024/03/04 23:13:26;4147740;124376;3987636
2024/03/04 23:13:31;4145472;124400;3987660
2024/03/04 23:13:36;4143204;124412;3986072
2024/03/04 23:13:41;4142952;124436;3986080
2024/03/04 23:13:46;4142952;124468;3986076
2024/03/04 23:13:51;4142952;124492;3986092
2024/03/04 23:13:56;4139672;124564;3990260
2024/03/04 23:14:01;4120716;124572;3993360
2024/03/04 23:14:06;4128176;124592;3989732
2024/03/04 23:14:11;4136092;124600;3989716
2024/03/04 23:14:16;4137380;124632;3990024
2024/03/04 23:14:21;4136372;124656;3990024
2024/03/04 23:14:26;4133600;124692;3989732
2024/03/04 23:14:31;4132620;124708;3989740
2024/03/04 23:14:36;4128424;124732;3993956
2024/03/04 23:14:42;4097072;124776;3997812
2024/03/04 23:14:47;4099196;124800;3994164
2024/03/04 23:14:52;4098692;124828;3994168
2024/03/04 23:14:57;4099448;124868;3994464
2024/03/04 23:15:02;4101212;124888;3994528
2024/03/04 23:15:07;4100960;124908;3995520
2024/03/04 23:15:12;4097184;124928;3998944
2024/03/04 23:15:17;4098696;124944;3997820
2024/03/04 23:15:22;4098444;124964;3995524
2024/03/04 23:15:27;4096932;124988;3999172
2024/03/04 23:15:32;4099708;125008;3997840
2024/03/04 23:15:37;4100212;125012;3994476
2024/03/04 23:15:42;4097188;125040;3999208
2024/03/04 23:15:47;4096936;125068;3999224
2024/03/04 23:15:52;4097440;125108;3995584
2024/03/04 23:15:57;4094668;125128;3999228
2024/03/04 23:16:02;4094920;125152;3997920
2024/03/04 23:16:07;4094428;125172;3995588
2024/03/04 23:16:12;4096952;125188;3994672
2024/03/04 23:16:18;4101236;125232;3993320
2024/03/04 23:16:23;4104764;125256;3989680
2024/03/04 23:16:28;4102244;125336;3989704
2024/03/04 23:16:33;4101740;125360;3989708
2024/03/04 23:16:38;4101740;125376;3989708
2024/03/04 23:16:43;4101488;125400;3989708
2024/03/04 23:16:48;4101236;125424;3989708
2024/03/04 23:16:53;4100480;125444;3989708
2024/03/04 23:16:58;4089968;125476;3994580
2024/03/04 23:17:03;4073724;125524;3996244
2024/03/04 23:17:08;4074880;125548;3992576
