Timestamp;% CPU (global);% CPU (user);% CPU (system)
2024/03/03 00:26:26;2.6;0.0;0.7
2024/03/03 00:26:29;3.3;0.7;2.0
2024/03/03 00:26:31;3.4;0.0;2.0
2024/03/03 00:26:33;3.9;0.7;1.3
2024/03/03 00:26:35;2.6;0.7;0.7
2024/03/03 00:26:37;4.7;0.0;2.7
2024/03/03 00:26:40;3.8;0.6;0.6
2024/03/03 00:26:42;3.2;0.6;1.3
2024/03/03 00:26:44;3.9;0.0;1.9
2024/03/03 00:26:46;3.4;0.7;1.4
2024/03/03 00:26:48;2.0;0.0;1.3
2024/03/03 00:26:50;2.6;0.6;0.6
2024/03/03 00:26:53;3.3;0.0;1.3
2024/03/03 00:26:55;2.6;0.0;2.0
2024/03/03 00:26:57;1.9;0.0;1.3
2024/03/03 00:26:59;6.7;0.0;4.0
2024/03/03 00:27:02;3.3;0.7;0.0
2024/03/03 00:27:04;3.9;0.6;1.3
2024/03/03 00:27:06;3.2;0.6;1.3
2024/03/03 00:27:08;3.2;0.0;1.3
2024/03/03 00:27:10;2.7;0.0;2.0
2024/03/03 00:27:12;2.6;0.0;1.3
2024/03/03 00:27:15;4.0;0.7;1.3
2024/03/03 00:27:17;3.2;0.0;1.3
2024/03/03 00:27:19;2.6;0.0;1.3
2024/03/03 00:27:21;2.0;0.0;0.7
2024/03/03 00:27:23;3.4;0.7;0.7
2024/03/03 00:27:25;5.9;0.7;2.6
2024/03/03 00:27:28;3.9;0.7;2.0
2024/03/03 00:27:30;2.6;0.0;0.7
2024/03/03 00:27:32;1.9;0.6;0.6
2024/03/03 00:27:34;11.8;0.6;5.9
2024/03/03 00:27:37;10.9;0.0;3.6
2024/03/03 00:27:41;12.8;0.0;5.7
2024/03/03 00:27:44;12.2;0.5;2.1
2024/03/03 00:27:47;15.4;1.9;3.8
2024/03/03 00:27:50;15.6;0.9;3.7
2024/03/03 00:27:53;6.8;0.0;1.7
2024/03/03 00:27:57;13.1;0.0;3.4
2024/03/03 00:27:59;26.2;0.0;4.0
2024/03/03 00:28:03;34.0;1.0;19.6
2024/03/03 00:28:06;13.0;1.4;6.5
2024/03/03 00:28:10;10.3;0.0;2.6
2024/03/03 00:28:15;16.4;1.6;4.4
2024/03/03 00:28:18;32.2;1.1;1.1
2024/03/03 00:28:22;10.7;1.0;4.1
2024/03/03 00:28:24;27.8;0.0;13.3
2024/03/03 00:28:29;20.5;1.3;6.4
2024/03/03 00:28:35;30.7;1.5;13.1
2024/03/03 00:28:38;22.3;0.0;10.6
2024/03/03 00:28:42;20.0;1.2;10.0
2024/03/03 00:28:46;9.1;0.0;4.5
2024/03/03 00:28:50;35.9;0.0;17.4
2024/03/03 00:28:53;18.0;1.1;5.6
2024/03/03 00:28:56;15.2;1.1;6.5
2024/03/03 00:28:59;7.0;0.0;4.3
2024/03/03 00:29:02;18.5;0.0;5.0
2024/03/03 00:29:05;22.7;0.0;12.0
2024/03/03 00:29:09;19.9;0.0;8.2
2024/03/03 00:29:13;10.6;1.1;3.3
2024/03/03 00:29:16;10.4;0.0;3.7
2024/03/03 00:29:19;15.0;0.0;1.6
2024/03/03 00:29:22;21.9;0.0;6.2
2024/03/03 00:29:25;12.4;0.0;2.9
2024/03/03 00:29:28;8.2;1.3;1.3
2024/03/03 00:29:31;13.6;0.5;7.0
2024/03/03 00:29:36;11.4;0.0;1.3
2024/03/03 00:29:38;12.6;0.0;5.7
2024/03/03 00:29:41;6.7;0.0;2.2
2024/03/03 00:29:45;24.6;0.0;13.8
2024/03/03 00:29:52;15.6;0.5;1.8
2024/03/03 00:29:55;25.6;0.0;1.1
2024/03/03 00:29:59;13.8;0.0;6.3
2024/03/03 00:30:03;32.8;3.4;11.2
2024/03/03 00:30:07;42.5;1.4;17.8
2024/03/03 00:30:10;24.4;1.3;12.8
2024/03/03 00:30:13;45.1;1.4;15.5
2024/03/03 00:30:17;56.2;0.0;20.8
2024/03/03 00:30:21;44.8;0.0;11.5
2024/03/03 00:30:26;17.8;0.0;7.5
2024/03/03 00:30:28;9.5;0.0;2.1
2024/03/03 00:30:32;22.6;1.1;2.2
2024/03/03 00:30:35;8.9;0.0;5.9
2024/03/03 00:30:38;8.6;0.0;2.6
2024/03/03 00:30:41;24.5;0.0;7.5
2024/03/03 00:30:45;15.5;0.0;6.0
2024/03/03 00:30:49;34.4;0.0;14.6
2024/03/03 00:30:55;16.1;0.0;7.1
2024/03/03 00:30:59;19.4;3.0;9.7
2024/03/03 00:31:03;38.7;0.0;27.4
2024/03/03 00:31:06;17.1;1.3;5.1
2024/03/03 00:31:09;19.4;0.0;4.5
2024/03/03 00:31:13;11.7;0.0;6.2
2024/03/03 00:31:16;11.3;0.0;7.0
2024/03/03 00:31:19;13.3;0.0;7.1
2024/03/03 00:31:22;24.2;0.8;10.5
2024/03/03 00:31:25;16.2;0.0;2.0
2024/03/03 00:31:28;21.7;2.4;2.4
2024/03/03 00:31:31;18.9;0.7;9.8
2024/03/03 00:31:34;27.3;1.4;10.8
2024/03/03 00:31:38;9.2;0.8;3.4
2024/03/03 00:31:42;11.3;0.9;3.8
2024/03/03 00:31:46;17.1;0.0;3.4
2024/03/03 00:31:49;18.4;0.7;4.9
2024/03/03 00:31:53;9.5;0.0;6.8
2024/03/03 00:31:56;7.3;0.0;4.0
2024/03/03 00:32:00;22.2;2.5;12.3
2024/03/03 00:32:03;19.4;1.4;11.1
2024/03/03 00:32:07;28.2;1.1;5.6
2024/03/03 00:32:10;10.0;1.0;4.0
2024/03/03 00:32:13;20.5;1.1;8.0
2024/03/03 00:32:16;12.8;0.0;4.7
2024/03/03 00:32:19;8.8;0.0;3.5
2024/03/03 00:32:23;32.2;1.1;6.9
2024/03/03 00:32:30;21.0;1.3;7.0
2024/03/03 00:32:34;52.3;0.0;10.8
2024/03/03 00:32:38;39.3;1.6;19.7
2024/03/03 00:32:41;35.9;3.8;11.5
2024/03/03 00:32:45;27.3;0.0;11.8
2024/03/03 00:32:49;34.7;0.0;14.7
2024/03/03 00:32:52;12.2;0.5;4.2
2024/03/03 00:32:56;16.8;0.0;0.0
2024/03/03 00:33:00;16.7;0.0;7.1
2024/03/03 00:33:04;29.5;1.9;12.4
2024/03/03 00:33:08;14.7;0.0;5.6
2024/03/03 00:33:10;3.2;0.0;1.9
2024/03/03 00:33:12;7.7;1.3;4.5
2024/03/03 00:33:15;3.9;0.0;2.0
2024/03/03 00:33:17;3.8;0.0;2.5
2024/03/03 00:33:19;15.5;0.6;9.7
2024/03/03 00:33:21;4.2;0.0;3.5
2024/03/03 00:33:23;3.9;0.6;1.3
2024/03/03 00:33:26;3.7;0.0;1.2
2024/03/03 00:33:28;3.0;0.0;1.8
2024/03/03 00:33:30;11.6;0.7;6.8
2024/03/03 00:33:32;3.8;0.6;0.6
2024/03/03 00:33:35;2.6;0.0;1.3
2024/03/03 00:33:37;3.5;0.6;1.2
2024/03/03 00:33:39;4.8;0.6;2.4
2024/03/03 00:33:41;11.3;2.0;5.3
2024/03/03 00:33:44;4.5;0.6;1.9
2024/03/03 00:33:46;5.7;0.0;2.5
2024/03/03 00:33:48;2.8;0.6;1.1
2024/03/03 00:33:50;3.2;0.0;1.3
2024/03/03 00:33:53;3.7;0.5;2.1
2024/03/03 00:33:55;6.4;0.6;1.9
2024/03/03 00:33:57;3.3;0.7;0.7
2024/03/03 00:33:59;3.0;0.0;1.8
2024/03/03 00:34:02;3.2;0.6;0.6
2024/03/03 00:34:04;4.5;0.6;1.9
2024/03/03 00:34:06;4.5;0.0;1.9
2024/03/03 00:34:08;5.0;0.6;1.9
2024/03/03 00:34:11;4.9;0.0;2.7
2024/03/03 00:34:13;1.9;0.0;0.6
2024/03/03 00:34:16;2.2;0.0;1.1
2024/03/03 00:34:18;1.9;0.0;1.3
2024/03/03 00:34:20;1.1;0.0;0.5
2024/03/03 00:34:23;1.9;0.6;0.6
2024/03/03 00:34:25;4.0;1.3;0.7
2024/03/03 00:34:28;1.8;0.0;1.2
2024/03/03 00:34:30;3.7;0.0;1.2
2024/03/03 00:34:32;4.5;0.6;1.9
2024/03/03 00:34:34;5.6;0.0;2.8
2024/03/03 00:34:36;3.2;0.0;0.6
2024/03/03 00:34:39;3.1;0.6;1.2
2024/03/03 00:34:41;2.9;0.0;1.7
2024/03/03 00:34:43;5.2;0.6;1.3
2024/03/03 00:34:46;3.3;0.0;2.0
2024/03/03 00:34:48;3.3;0.7;1.3
2024/03/03 00:34:50;4.5;0.0;1.9
2024/03/03 00:34:52;3.7;0.0;1.8
2024/03/03 00:34:55;3.1;0.6;1.2
2024/03/03 00:34:57;1.3;0.0;0.6
2024/03/03 00:34:59;5.3;0.7;2.6
2024/03/03 00:35:02;5.5;1.8;0.6
2024/03/03 00:35:04;4.5;0.6;2.6
2024/03/03 00:35:06;3.9;0.6;1.3
2024/03/03 00:35:08;4.0;0.7;1.3
2024/03/03 00:35:11;2.5;0.0;1.3
2024/03/03 00:35:13;3.8;0.6;1.2
2024/03/03 00:35:15;1.9;0.0;1.2
2024/03/03 00:35:18;4.4;0.6;1.3
2024/03/03 00:35:20;2.9;0.0;1.8
2024/03/03 00:35:22;3.4;1.3;0.7
2024/03/03 00:35:25;3.9;0.0;1.9
2024/03/03 00:35:27;3.2;0.6;0.6
2024/03/03 00:35:30;3.2;0.0;1.9
2024/03/03 00:35:32;4.5;0.6;1.3
2024/03/03 00:35:34;4.0;0.7;2.0
2024/03/03 00:35:36;2.0;0.0;1.3
2024/03/03 00:35:38;3.5;0.6;1.7
2024/03/03 00:35:41;2.5;0.0;0.6
2024/03/03 00:35:43;3.2;0.6;0.6
2024/03/03 00:35:45;3.0;0.0;1.8
2024/03/03 00:35:47;3.6;0.6;1.2
2024/03/03 00:35:49;3.9;0.6;1.9
2024/03/03 00:35:52;3.9;0.7;1.3
2024/03/03 00:35:54;3.0;0.0;1.8
2024/03/03 00:35:56;3.2;0.6;0.6
2024/03/03 00:35:58;2.0;0.7;0.7
2024/03/03 00:36:01;4.6;0.7;2.0
2024/03/03 00:36:03;2.6;0.7;0.0
2024/03/03 00:36:05;4.4;0.6;1.3
2024/03/03 00:36:07;3.2;0.6;1.3
2024/03/03 00:36:10;2.3;0.6;0.6
2024/03/03 00:36:12;2.6;1.3;0.7
2024/03/03 00:36:15;2.8;0.0;1.1
2024/03/03 00:36:17;2.6;0.0;1.9
2024/03/03 00:36:19;2.0;0.0;0.7
2024/03/03 00:36:21;4.0;0.7;1.3
2024/03/03 00:36:24;2.6;0.0;0.6
2024/03/03 00:36:26;2.4;0.0;0.6
2024/03/03 00:36:28;3.0;0.0;1.2
2024/03/03 00:36:31;2.6;0.0;0.7
2024/03/03 00:36:33;4.5;0.6;1.3
2024/03/03 00:36:35;2.5;0.0;0.6
2024/03/03 00:36:37;1.8;0.6;0.6
2024/03/03 00:36:39;4.9;0.0;2.5
2024/03/03 00:36:42;3.7;0.6;1.2
2024/03/03 00:36:44;2.0;0.0;1.3
2024/03/03 00:36:46;1.9;0.6;0.0
2024/03/03 00:36:48;5.5;1.1;2.7
2024/03/03 00:36:51;3.2;0.0;1.3
2024/03/03 00:36:53;3.9;0.6;1.9
2024/03/03 00:36:55;3.7;0.6;0.6
2024/03/03 00:36:57;2.6;0.0;1.3
2024/03/03 00:37:00;3.1;0.6;1.2
2024/03/03 00:37:02;5.0;0.6;1.2
2024/03/03 00:37:04;7.0;1.9;2.5
2024/03/03 00:37:06;4.5;0.6;1.9
2024/03/03 00:37:09;4.4;0.6;1.3
2024/03/03 00:37:11;3.8;0.0;1.3
2024/03/03 00:37:13;3.3;0.7;0.0
2024/03/03 00:37:15;2.6;0.7;0.7
2024/03/03 00:37:18;3.2;0.0;1.3
2024/03/03 00:37:20;5.8;0.6;2.6
2024/03/03 00:37:22;3.9;0.0;1.3
2024/03/03 00:37:24;2.7;0.0;0.7
2024/03/03 00:37:26;4.6;0.7;1.3
2024/03/03 00:37:28;4.4;0.6;1.9
2024/03/03 00:37:31;4.5;0.6;1.3
2024/03/03 00:37:33;2.5;0.0;1.2
2024/03/03 00:37:35;2.6;0.7;0.7
2024/03/03 00:37:37;2.0;0.0;1.3
2024/03/03 00:37:40;3.1;0.0;0.6
2024/03/03 00:37:42;2.6;0.0;1.3
2024/03/03 00:37:44;2.6;0.0;0.0
2024/03/03 00:37:46;3.3;0.0;1.3
2024/03/03 00:37:48;3.3;0.0;2.0
2024/03/03 00:37:51;3.3;0.7;1.3
2024/03/03 00:37:53;2.5;0.0;1.2
2024/03/03 00:37:56;2.0;0.0;1.3
2024/03/03 00:37:58;4.5;0.6;0.6
2024/03/03 00:38:00;2.0;0.0;0.7
2024/03/03 00:38:02;2.0;0.0;1.3
2024/03/03 00:38:04;3.9;0.0;2.0
2024/03/03 00:38:07;4.0;0.0;1.3
2024/03/03 00:38:09;4.5;0.6;1.9
2024/03/03 00:38:11;1.9;0.0;0.6
2024/03/03 00:38:13;4.5;0.0;1.9
2024/03/03 00:38:15;8.2;1.3;3.1
2024/03/03 00:38:18;3.2;0.6;1.3
2024/03/03 00:38:20;3.8;0.6;1.3
2024/03/03 00:38:22;3.9;0.7;0.7
2024/03/03 00:38:24;2.7;0.0;0.7
2024/03/03 00:38:26;5.9;1.3;2.6
2024/03/03 00:38:29;3.9;0.6;1.9
2024/03/03 00:38:31;5.3;0.7;3.3
2024/03/03 00:38:33;2.6;0.7;0.7
2024/03/03 00:38:35;4.9;0.0;2.1
2024/03/03 00:38:37;5.9;0.7;2.6
2024/03/03 00:38:40;3.8;0.0;2.5
2024/03/03 00:38:42;4.3;0.0;1.9
2024/03/03 00:38:44;5.5;0.6;1.2
2024/03/03 00:38:46;5.4;0.6;3.0
2024/03/03 00:38:48;4.8;0.0;1.8
2024/03/03 00:38:51;3.8;0.6;1.3
2024/03/03 00:38:53;3.3;0.7;1.3
2024/03/03 00:38:55;4.5;1.3;1.3
2024/03/03 00:38:57;3.1;1.2;0.6
2024/03/03 00:38:59;7.9;0.7;4.6
2024/03/03 00:39:02;3.8;1.3;0.6
2024/03/03 00:39:04;6.0;0.0;1.3
2024/03/03 00:39:06;2.6;0.0;1.3
2024/03/03 00:39:08;5.8;1.3;1.3
2024/03/03 00:39:10;4.0;0.7;2.0
2024/03/03 00:39:12;3.9;0.0;0.6
2024/03/03 00:39:15;4.5;0.6;1.3
2024/03/03 00:39:17;3.9;0.0;1.3
2024/03/03 00:39:19;2.7;0.0;0.7
2024/03/03 00:39:21;3.9;0.0;1.3
2024/03/03 00:39:23;6.0;0.7;2.6
2024/03/03 00:39:26;2.7;0.0;0.0
2024/03/03 00:39:28;4.4;0.6;0.6
2024/03/03 00:39:30;2.6;0.0;0.7
2024/03/03 00:39:32;3.8;0.6;1.3
2024/03/03 00:39:34;3.3;0.0;1.3
2024/03/03 00:39:37;3.4;0.0;1.4
2024/03/03 00:39:39;2.6;0.0;0.7
2024/03/03 00:39:41;3.8;0.6;1.3
2024/03/03 00:39:43;5.3;0.0;2.6
2024/03/03 00:39:45;2.0;0.0;1.3
2024/03/03 00:39:48;3.2;0.6;0.6
2024/03/03 00:39:50;5.1;1.3;1.9
2024/03/03 00:39:52;2.6;0.6;0.6
2024/03/03 00:39:54;5.1;0.6;1.9
2024/03/03 00:39:56;5.3;1.3;0.7
2024/03/03 00:39:59;4.5;0.6;0.6
2024/03/03 00:40:01;3.1;0.6;0.6
2024/03/03 00:40:03;2.6;0.0;1.3
2024/03/03 00:40:05;4.4;0.6;1.3
2024/03/03 00:40:07;3.2;0.0;1.9
2024/03/03 00:40:09;5.7;0.6;1.9
2024/03/03 00:40:12;3.8;0.6;1.3
2024/03/03 00:40:14;3.9;0.6;1.3
2024/03/03 00:40:16;4.4;0.6;1.3
2024/03/03 00:40:18;2.3;0.0;0.6
2024/03/03 00:40:21;4.0;0.7;1.3
2024/03/03 00:40:23;3.9;0.0;2.0
2024/03/03 00:40:25;4.5;0.6;1.3
2024/03/03 00:40:27;3.9;0.0;1.9
2024/03/03 00:40:29;3.9;0.7;2.0
2024/03/03 00:40:32;4.5;0.6;1.9
2024/03/03 00:40:34;2.6;0.0;0.7
2024/03/03 00:40:36;3.8;0.6;0.6
2024/03/03 00:40:38;3.8;1.3;0.6
2024/03/03 00:40:40;2.0;0.0;0.7
2024/03/03 00:40:43;4.4;1.3;1.3
2024/03/03 00:40:45;3.2;0.6;1.3
2024/03/03 00:40:47;3.9;0.6;0.6
2024/03/03 00:40:49;2.8;0.0;1.4
2024/03/03 00:40:51;4.1;0.7;2.0
2024/03/03 00:40:54;3.9;0.7;1.3
2024/03/03 00:40:56;3.1;0.6;0.6
2024/03/03 00:40:58;3.8;0.6;1.3
2024/03/03 00:41:00;3.2;0.6;0.6
2024/03/03 00:41:02;3.8;0.6;1.3
2024/03/03 00:41:05;3.3;0.0;1.3
2024/03/03 00:41:07;3.4;0.0;1.3
2024/03/03 00:41:09;3.8;0.0;1.3
2024/03/03 00:41:11;4.6;0.7;1.3
2024/03/03 00:41:13;4.6;0.0;1.3
2024/03/03 00:41:16;2.9;0.6;1.2
2024/03/03 00:41:18;3.6;0.0;1.8
2024/03/03 00:41:20;3.8;0.6;1.9
2024/03/03 00:41:22;3.3;0.7;1.3
2024/03/03 00:41:25;3.4;0.7;1.3
2024/03/03 00:41:27;3.3;0.0;1.3
2024/03/03 00:41:29;3.2;0.6;1.3
2024/03/03 00:41:31;2.0;0.0;1.3
2024/03/03 00:41:33;3.8;0.6;1.3
2024/03/03 00:41:36;3.3;0.0;0.7
2024/03/03 00:41:38;3.1;0.6;1.3
2024/03/03 00:41:40;3.8;0.6;1.9
2024/03/03 00:41:42;5.7;0.6;2.5
2024/03/03 00:41:44;3.1;0.0;1.3
2024/03/03 00:41:47;2.6;0.0;1.3
2024/03/03 00:41:49;3.3;0.7;0.0
2024/03/03 00:41:51;14.1;1.6;7.0
2024/03/03 00:41:54;4.5;0.0;1.9
2024/03/03 00:41:56;2.7;0.7;0.7
2024/03/03 00:41:58;4.7;0.7;2.0
2024/03/03 00:42:00;5.1;0.6;2.5
2024/03/03 00:42:02;3.9;0.0;2.6
2024/03/03 00:42:05;4.6;0.0;0.0
2024/03/03 00:42:07;3.3;0.0;1.3
2024/03/03 00:42:09;5.2;0.6;1.9
2024/03/03 00:42:11;3.8;1.3;1.3
2024/03/03 00:42:13;3.9;0.7;2.0
2024/03/03 00:42:16;3.3;0.7;0.0
2024/03/03 00:42:18;1.9;0.0;0.6
2024/03/03 00:42:20;1.2;0.0;0.0
2024/03/03 00:42:22;4.0;0.0;2.0
2024/03/03 00:42:24;4.5;0.0;1.9
2024/03/03 00:42:27;3.8;0.6;0.6
2024/03/03 00:42:29;2.6;0.6;0.0
2024/03/03 00:42:31;3.9;0.0;2.0
2024/03/03 00:42:33;4.5;0.6;1.9
2024/03/03 00:42:35;6.0;0.0;2.7
2024/03/03 00:42:38;3.9;0.7;0.7
2024/03/03 00:42:40;4.6;0.0;1.3
2024/03/03 00:42:42;3.9;0.6;1.3
2024/03/03 00:42:44;4.5;0.6;1.3
2024/03/03 00:42:46;5.2;0.7;2.6
2024/03/03 00:42:49;3.3;0.7;1.3
2024/03/03 00:42:51;3.3;0.0;1.3
2024/03/03 00:42:53;2.6;0.7;0.7
2024/03/03 00:42:55;4.0;0.0;2.7
2024/03/03 00:42:57;4.4;1.3;1.3
2024/03/03 00:43:00;4.6;0.7;2.0
2024/03/03 00:43:02;3.9;0.0;1.3
2024/03/03 00:43:04;5.2;0.0;3.9
2024/03/03 00:43:06;6.0;1.5;3.0
2024/03/03 00:43:08;5.1;0.6;1.9
2024/03/03 00:43:10;6.5;1.3;2.0
2024/03/03 00:43:13;4.5;0.6;1.3
2024/03/03 00:43:15;3.3;0.0;2.0
2024/03/03 00:43:17;22.4;5.6;9.6
2024/03/03 00:43:19;5.9;0.7;3.3
2024/03/03 00:43:21;3.2;0.0;1.3
2024/03/03 00:43:24;3.9;0.7;1.3
2024/03/03 00:43:26;3.1;0.0;1.9
2024/03/03 00:43:28;3.2;0.6;1.3
2024/03/03 00:43:30;3.8;0.6;1.9
2024/03/03 00:43:32;4.1;0.0;2.0
2024/03/03 00:43:34;6.0;0.7;1.3
2024/03/03 00:43:37;3.9;0.0;1.3
2024/03/03 00:43:39;3.9;0.7;1.3
2024/03/03 00:43:41;2.6;0.7;0.0
2024/03/03 00:43:43;3.2;0.6;1.3
2024/03/03 00:43:45;3.4;0.0;1.4
2024/03/03 00:43:48;4.6;0.7;1.3
2024/03/03 00:43:50;4.1;0.0;2.0
2024/03/03 00:43:52;2.6;0.0;1.3
2024/03/03 00:43:54;3.2;1.3;0.6
2024/03/03 00:43:56;4.0;0.7;2.0
2024/03/03 00:43:59;4.3;0.6;1.9
2024/03/03 00:44:01;3.1;0.6;1.2
2024/03/03 00:44:04;2.4;0.6;0.0
2024/03/03 00:44:06;4.5;0.6;1.9
2024/03/03 00:44:08;3.0;0.6;1.2
2024/03/03 00:44:10;3.0;0.6;1.8
2024/03/03 00:44:12;4.5;0.6;2.6
2024/03/03 00:44:15;1.9;0.6;0.6
2024/03/03 00:44:17;3.1;0.0;1.2
2024/03/03 00:44:19;2.6;0.7;0.7
2024/03/03 00:44:21;4.4;0.6;1.9
2024/03/03 00:44:24;3.6;0.6;0.6
2024/03/03 00:44:26;3.2;0.6;0.6
2024/03/03 00:44:28;2.6;0.6;0.0
2024/03/03 00:44:31;1.3;0.0;0.7
2024/03/03 00:44:33;3.2;0.6;0.6
2024/03/03 00:44:36;4.4;0.0;0.6
2024/03/03 00:44:38;2.6;0.0;0.7
2024/03/03 00:44:40;3.9;0.0;1.3
2024/03/03 00:44:42;4.5;0.0;3.2
2024/03/03 00:44:45;2.4;0.0;1.0
2024/03/03 00:44:47;2.5;0.0;1.2
2024/03/03 00:44:50;1.8;0.0;1.2
2024/03/03 00:44:52;2.0;0.0;0.7
2024/03/03 00:44:54;2.2;0.0;0.6
2024/03/03 00:44:56;3.9;0.0;2.6
2024/03/03 00:44:59;3.0;0.6;1.8
2024/03/03 00:45:02;3.3;0.7;0.7
2024/03/03 00:45:04;2.6;0.7;1.3
2024/03/03 00:45:06;2.7;0.0;0.9
2024/03/03 00:45:09;2.1;0.0;1.0
2024/03/03 00:45:11;1.2;0.0;0.0
2024/03/03 00:45:14;1.8;0.0;1.2
2024/03/03 00:45:16;3.3;1.1;0.6
2024/03/03 00:45:18;0.6;0.0;0.0
2024/03/03 00:45:20;2.5;0.0;1.2
2024/03/03 00:45:22;4.5;0.6;2.6
2024/03/03 00:45:25;3.7;1.2;0.6
2024/03/03 00:45:27;5.1;0.6;2.5
2024/03/03 00:45:30;3.2;0.0;1.9
2024/03/03 00:45:32;2.7;0.7;0.7
2024/03/03 00:45:34;2.4;0.0;0.6
2024/03/03 00:45:36;2.5;0.6;0.6
2024/03/03 00:45:39;2.5;0.0;0.6
2024/03/03 00:45:42;2.5;0.0;1.3
2024/03/03 00:45:44;4.7;0.0;2.0
2024/03/03 00:45:46;2.5;0.0;0.5
2024/03/03 00:45:48;4.7;0.0;1.3
2024/03/03 00:45:51;1.7;0.0;0.6
2024/03/03 00:45:53;2.6;0.7;0.7
2024/03/03 00:45:55;0.5;0.0;0.3
2024/03/03 00:45:58;2.8;0.6;0.6
2024/03/03 00:46:00;3.3;0.0;0.7
2024/03/03 00:46:02;4.5;0.6;1.3
2024/03/03 00:46:05;3.9;0.0;1.3
2024/03/03 00:46:07;3.2;0.0;1.9
2024/03/03 00:46:09;2.6;0.6;0.6
2024/03/03 00:46:11;3.8;0.6;0.6
2024/03/03 00:46:13;1.8;0.0;1.2
